experiment,num_ind,max_sites,num_observation,seq_len,rec_rate,mut_rate,population value,bt_sites_lower,bt_sites_within,bt_sites_above,jk_one_sites_lower,jk_one_sites_within,jk_one_sites_above,jk_mj_sites_lower,jk_mj_sites_within,jk_mj_sites_above,bt_ind_lower,bt_ind_within,bt_ind_above,jk_ind_lower,jk_ind_within,jk_ind_above
42,50,5000,10,1000000000.0,1e-08,1e-08,0.02387682630239949,0.0,9.0,1.0,0.0,9.0,1.0,0.0,9.0,1.0,0.0,10.0,0.0,0.0,9.0,1.0
42,50,20000,10,1000000000.0,1e-08,1e-08,0.02387682630239949,0.0,9.0,1.0,0.0,9.0,1.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0
42,50,50000,10,1000000000.0,1e-08,1e-08,0.02387682630239949,1.0,8.0,1.0,1.0,8.0,1.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0
42,50,200000,10,1000000000.0,1e-08,1e-08,0.02387682630239949,2.0,7.0,1.0,2.0,7.0,1.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0
43,50,5000,10,1000000000.0,1e-08,1e-08,0.024546222280442502,0.0,9.0,1.0,0.0,9.0,1.0,0.0,9.0,1.0,0.0,10.0,0.0,0.0,9.0,1.0
43,50,20000,10,1000000000.0,1e-08,1e-08,0.024546222280442502,1.0,8.0,1.0,1.0,8.0,1.0,0.0,10.0,0.0,0.0,10.0,0.0,1.0,9.0,0.0
43,50,50000,10,1000000000.0,1e-08,1e-08,0.024546222280442502,1.0,8.0,1.0,1.0,8.0,1.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0
43,50,200000,10,1000000000.0,1e-08,1e-08,0.024546222280442502,4.0,4.0,2.0,4.0,4.0,2.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0
44,50,5000,10,1000000000.0,1e-08,1e-08,0.024505050203559378,1.0,9.0,0.0,1.0,9.0,0.0,1.0,9.0,0.0,0.0,10.0,0.0,1.0,9.0,0.0
44,50,20000,10,1000000000.0,1e-08,1e-08,0.024505050203559378,2.0,8.0,0.0,2.0,8.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0
44,50,50000,10,1000000000.0,1e-08,1e-08,0.024505050203559378,2.0,7.0,1.0,2.0,7.0,1.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0
44,50,200000,10,1000000000.0,1e-08,1e-08,0.024505050203559378,5.0,3.0,2.0,5.0,3.0,2.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0
45,50,5000,10,1000000000.0,1e-08,1e-08,0.024104104007939164,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,1.0,9.0,0.0
45,50,20000,10,1000000000.0,1e-08,1e-08,0.024104104007939164,0.0,7.0,3.0,0.0,7.0,3.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0
45,50,50000,10,1000000000.0,1e-08,1e-08,0.024104104007939164,1.0,6.0,3.0,1.0,7.0,2.0,0.0,9.0,1.0,0.0,10.0,0.0,0.0,10.0,0.0
45,50,200000,10,1000000000.0,1e-08,1e-08,0.024104104007939164,3.0,4.0,3.0,3.0,4.0,3.0,0.0,9.0,1.0,0.0,10.0,0.0,0.0,10.0,0.0
46,50,5000,10,1000000000.0,1e-08,1e-08,0.024442175434674904,1.0,9.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,1.0,9.0,0.0
46,50,20000,10,1000000000.0,1e-08,1e-08,0.024442175434674904,1.0,9.0,0.0,1.0,9.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0
46,50,50000,10,1000000000.0,1e-08,1e-08,0.024442175434674904,1.0,9.0,0.0,1.0,9.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0
46,50,200000,10,1000000000.0,1e-08,1e-08,0.024442175434674904,4.0,6.0,0.0,4.0,6.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0
47,50,5000,10,1000000000.0,1e-08,1e-08,0.024431715363446304,1.0,8.0,1.0,1.0,8.0,1.0,0.0,9.0,1.0,0.0,10.0,0.0,1.0,8.0,1.0
47,50,20000,10,1000000000.0,1e-08,1e-08,0.024431715363446304,1.0,9.0,0.0,1.0,9.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,1.0,9.0,0.0
47,50,50000,10,1000000000.0,1e-08,1e-08,0.024431715363446304,1.0,7.0,2.0,1.0,8.0,1.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0
47,50,200000,10,1000000000.0,1e-08,1e-08,0.024431715363446304,2.0,4.0,4.0,2.0,5.0,3.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0
48,50,5000,10,1000000000.0,1e-08,1e-08,0.023980344847966194,2.0,8.0,0.0,2.0,8.0,0.0,2.0,8.0,0.0,0.0,10.0,0.0,2.0,8.0,0.0
48,50,20000,10,1000000000.0,1e-08,1e-08,0.023980344847966194,1.0,9.0,0.0,1.0,9.0,0.0,1.0,9.0,0.0,0.0,10.0,0.0,1.0,9.0,0.0
48,50,50000,10,1000000000.0,1e-08,1e-08,0.023980344847966194,2.0,6.0,2.0,2.0,6.0,2.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0
48,50,200000,10,1000000000.0,1e-08,1e-08,0.023980344847966194,5.0,2.0,3.0,5.0,2.0,3.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0
49,50,5000,10,1000000000.0,1e-08,1e-08,0.023250741906223733,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0
49,50,20000,10,1000000000.0,1e-08,1e-08,0.023250741906223733,1.0,7.0,2.0,1.0,7.0,2.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0
49,50,50000,10,1000000000.0,1e-08,1e-08,0.023250741906223733,1.0,5.0,4.0,1.0,6.0,3.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0
49,50,200000,10,1000000000.0,1e-08,1e-08,0.023250741906223733,1.0,3.0,6.0,1.0,3.0,6.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0
